Story	Episode	Branch	TasksOrder	SetenceIdx	Connect	Storage	Name	Text	EtcTask_Name	EtcTask_Value_Value1	EtcTask_Value_Value2	EtcTask_Value_Value3	EtcTask_Value_Value4	EtcTask_Value_Value5	EtcTask_Value_Value6	EtcTask_Value_Value7	EtcTask_Value_Value8	BgTask_Name	BgTask_Value_Value1	BgTask_Value_Value2	BgTask_Value_Value3	BgTask_Value_Value4	BgTask_Value_Value5	BgTask_Value_Value6	BgTask_Value_Value7	BgTask_Value_Value8	Ch1Task_Name	Ch1Task_Value_Value1	Ch1Task_Value_Value2	Ch1Task_Value_Value3	Ch1Task_Value_Value4	Ch1Task_Value_Value5	Ch1Task_Value_Value6	Ch1Task_Value_Value7	Ch1Task_Value_Value8	Ch2Task_Name	Ch2Task_Value_Value1	Ch2Task_Value_Value2	Ch2Task_Value_Value3	Ch2Task_Value_Value4	Ch2Task_Value_Value5	Ch2Task_Value_Value6	Ch2Task_Value_Value7	Ch2Task_Value_Value8	Ch3Task_Name	Ch3Task_Value_Value1	Ch3Task_Value_Value2	Ch3Task_Value_Value3	Ch3Task_Value_Value4	Ch3Task_Value_Value5	Ch3Task_Value_Value6	Ch3Task_Value_Value7	Ch3Task_Value_Value8	Ch4Task_Name	Ch4Task_Value_Value1	Ch4Task_Value_Value2	Ch4Task_Value_Value3	Ch4Task_Value_Value4	Ch4Task_Value_Value5	Ch4Task_Value_Value6	Ch4Task_Value_Value7	Ch4Task_Value_Value8	Ch1Info_ImageCode	Ch1Info_Pos	Ch1Info_Scale	Ch1Info_Opacity	Ch2Info_ImageCode	Ch2Info_Pos	Ch2Info_Scale	Ch2Info_Opacity	Ch3Info_ImageCode	Ch3Info_Pos	Ch3Info_Scale	Ch3Info_Opacity	Ch4Info_ImageCode	Ch4Info_Pos	Ch4Info_Scale	Ch4Info_Opacity	BgInfo_BgImage	BgInfo_Opacity	Choice
Com	0	0	Text	0			컴공신	그럼에도 불구하고!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789636	1	1													BG_god	1	
Com	0	0	Text	0			유니티	아... 네... 안듣고계셨구나...																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789637	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	내가 수많은 컴공생들중에서 가장 아꼈던 너니까!																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789638	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	특별히 기회를 줄게.																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789639	1	1													BG_god	1	
Com	0	0	Text	0			유니티	네? 기회요…?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789640	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	네가 컴공을 미워하는건 결국 연애를 못하고 있어서 그런거잖아?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789641	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그렇다면 연애를 하면 컴공이 다시 좋아지겠지?																																																							0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789642	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	그 러 니 까																																																								-0.2927478, 0.7789643	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_5_hentai-0_0_m_7_ssik-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	1년!																																																								-0.2927478, 0.7789644	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_2_normal-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	딱 1년 안에 네가 인연있는 사람과 맺어진다면 대학원에 가는 저주는 풀릴 거야.																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789645	1	1													BG_god	1	
Com	0	0	Text	0			유니티	제가요?  1년 안에 연애를요?																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789646	1	1													BG_god	1	
Com	0	0	Text	0			유니티	지금까지 '연애 못한 햇수 == 나이' 인 사람한테 그런 조건은 너무 가혹한거 아니에요?																																																							0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None	-0.2927478, 0.7789647	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	말했잖아~ 기회를 주겠다고~!																																																								-0.2927478, 0.7789648	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_4_wink-0_0_m_6_merong-0_0_fx_1_flush/@None/@None/@None																																			0-0-@None-@None-0_0_e_4_wink-0_0_m_0_happy-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0			컴공신	그 사람들을 만나면 ‘아, 이 사람이구나’ 라고 느낌이 오게 될 거야.																																																								-0.2927478, 0.7789649	1	1													BG_god	1	
Com	0	0	Text	0			컴공신	저주도 풀고 연인도 생기고																																																								-0.2927478, 0.7789650	1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	꺄아! 내가 생각한 방법이지만 너무나 완벽해!																																																								-0.2927478, 0.7789651	1	1													BG_god	1	
			Ch1	1																							ChaFaceChange	0-0-@None-@None-0_0_e_6_close-0_0_m_0_happy-0_0_fx_1_flush/0_0_fx_2_happy/@None/@None																																			0-0-@None-@None-0_0_e_4_wink-0_0_m_6_merong-0_0_fx_1_flush/@None/@None/@None		1	1													BG_god	1	
Com	0	0	Text	0	C_1		컴공신	자 열심히 해보라구 유니티! 이 컴공신은 널 응원하고 있어~ 그럼 이만~~~																																																								-0.2927478, 0.7789652	1	1													BG_god	1	
			Ch1	1																							Fadeout	1																																						1													BG_god	1	
Com	0	0	Text	0			유니티	잠시만요! 잠시만요!!!!																																																								-0.2927478, 0.7789653	1	1													BG_god	1	
Com	0	0	Text	0			유니티	야! 야!																																																																							BG_god	1	
Com	0	0	Text	0	C_1		유니티	야!!!!!!!																																																																							BG_god	1	
			BG	1														CrossFade	2	BG_Studyroom	1																																																										BG_god	1	
Com	0	0	Text	0			학생1	저기요.																																																																							BG_Studyroom	1	
Com	0	0	Text	0			유니티	네? 아, 네…넵!																																																																							BG_Studyroom	1	
Com	0	0	Text	0			학생1	열람실에선 조용히 해주시겠어요?																																																																							BG_Studyroom	1	
Com	0	0	Text	0			유니티	아니 근데 분명히 저기에 자칭 신이라는 웬 이상한 사람 하나가…																																																																							BG_Studyroom	1	
Com	0	0	Text	0				………																																																																							BG_Studyroom	1	
Com	0	0	Text	0			유니티	없네?																																																																							BG_Studyroom	1	
Com	0	0	Text	0			학생1	하...피곤하실 만은 한데, 소리 좀 신경 써주세요.																																																																							BG_Studyroom	1	
Com	0	0	Text	0			유니티	네...죄송합니다...																																																																								1	
Com	0	0	Text	0				마치 꿈이었던 것처럼, 컴공신은 온데간데없이 사라졌다.																																																																							black	1	
Com	0	0	Text	0				...그리고 난 1개월 열람실 이용제한을 받았다.																																																																							black	1	
Com	0	0	BG Text	0			유니티	사실은 그게 정말 꿈이었던 게 아닐까요?										CrossFade	1	ep1_doc1	1																																																										black	1	
Com	0	0	Text	0			유니티	신이라느니… 저주라느니… 실제로 있을 리가 없잖아요.																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	제가 공부를 너무 열심히 한 나머지 정신병이 와버린걸까요?																																																																							ep1_doc1	1	
Com	0	0	BG Text	0			???	지금까지 말씀하신 걸 종합해보면 정신병까지는 아니더라도 충분히 위험군에 속한다고 생각됩니다.										CrossFade	1	ep1_doc3	1																																																										ep1_doc1	1	
Com	0	0	Text	0			유니티	제가...제가 이상해졌다구요?																																																																							ep1_doc3	1	
Com	0	0	BG Text	0			???	이상해졌다라기 보단 스트레스나 부담이 이러한 형태로 왔다고 생각하시면 편할것 같습니다.										CrossFade	1	ep1_doc2	1																																																										ep1_doc3	1	
Com	0	0	Text	0			???	너무 부정적으로 생각하지 마세요. 본인이 문제가 있다고 생각하면 오히려 더 그렇게 될 수 있으니까요.																																																																							ep1_doc2	1	
Com	0	0	Text	0			유니티	그러면 선생님, 저는 앞으로 어떻게 해야 하는 건가요?																																																																							ep1_doc2	1	
Com	0	0	BG Text	0			???	우선 최대한 이 문제에 신경을 끄고 일상적으로 행동해야 합니다.										CrossFade	1	ep1_doc4	1																																																										ep1_doc2	1	
Com	0	0	Text	0			???	일단…백준 플레 3을 목표로 코딩을 매일 4시간 이상 1달동안 지속하는 걸 추천합니다.																																																																							ep1_doc4	1	
Com	0	0	Text	0			???	다음 학기를 위해 Lisp 실습 위주로 프로그래밍 언어론을 공부하는 것도 좋아 보이네요.																																																																							ep1_doc4	1	
Com	0	0	BG Text	0			유니티	알겠습니다. 더 많은 코딩… 더 많은 공부…										CrossFade	1	ep1_doc1	1																																																										ep1_doc4	1	
Com	0	0	Text	0				…?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	잠시만요?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	스트레스를 많이 받아서 문제가 생긴거라면서요?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	지금같은 상황을 보면 코딩 공부가 스트레스의 원인이잖아요?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	그런데 여기서 코딩을 더 하라는 말씀이신가요?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	...아니 애초에 선생님은 컴공에 대해서 어떻게 그렇게 잘 아시죠?																																																																							ep1_doc1	1	
Com	0	0	Text	0			???	…																																																																							ep1_doc1	1	
Com	0	0	Text	0				순간 섬찟한 느낌이 들었고, 온몸에 소름이 돋았다.																																																																							ep1_doc1	1	
Com	0	0	Text	0			???	헤에~ 유니티쿤 제법인걸?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	…?																																																																							ep1_doc1	1	
Com	0	0	Text	0			유니티	방금… 뭐라고…																																																																							ep1_doc1	1	
Com	0	0	Text	0	C_1		???	유니티쿤, 아직도 눈치채지 못 한건가요?																																																																							ep1_doc1	1	
			BG	1	C_2													CrossFade	1	ep1_doc_table	1																																																										ep1_doc1	1	
			Etc	2	C_3				StorageSpawn_FadeIn	1	ep1_doc_glitch	0,0	0																																																																		ep1_doc_table	1	
			Etc	3		0			Glitch																																																																						ep1_doc_table	1	
Com	0	0	Text	0	C_1			...식은땀이 흐르기 시작했다.																																																																							ep1_doc_table	1	
			Etc	1	C_2				StorageSpawn	ep1_docgod_glitch	1	0,0	0																																																																		ep1_doc_table	1	
			Etc	2		0			Glitch																																																																						ep1_doc_table	1	
Com	0	0	Text	0	C_1			나는 곧바로 고개를 들어 상담사를 쳐다봤고,																																																																							ep1_doc_table	1	
			Etc	1	C_2				StorageSpawn	ep1_docgod1	1	0,-5	0																																																																		ep1_doc_table	1	
			Etc	2	C_3	0			Move	5	0,5																																																																					1	
			Etc	3		0			ObjLock																																																																							1	
Com	0	0	Text	0	C_1		???	...이제야 이쪽을 봐주는구나?																																																																							ep1_docgod1	1	
			BG	1														CrossFade	1	ep1_docgod2	1																																																										ep1_docgod1	1	
Com	0	0	Text	0	C_1		컴공신	짜잔! 상담사 선생님은 바로 귀여운 컴공신이었습니다~																																																																							ep1_docgod2	1	
			Etc	1		0			FadeOut	0.5																																																																					ep1_docgod2	1	
Com	0	0	Text	0	C_1		컴공신	유니티쿤! 코딩공부 열심히 하면 모든게 해결될 거야~																																																																							ep1_docgod3	1	
			BG	1														CrossFade	1	ep1_docgod3	1																																																										ep1_docgod3	1	
Com	0	0	Text	0	C_1		유니티	으...으아아아아아																																																																							ep1_docgod3	1	
			BG	1	C_2													CrossFade	2	BG_White	1																																																										ep1_docgod3	1	
			BG	2	C_3													CrossFade	1	BG_room	1																																																										BG_White	1	
			Text	3			유니티	아아아악!!!!!!																																																																							BG_room	1	
Com	0	0	Text	0			유니티	허억… 허억… 허억…																																																																							BG_room	1	
Com	0	0	Text	0			유니티	후우…이제는 하다하다 꿈에서도 나오네…																																																																							BG_room	1	
Com	0	0	Text	0			컴공신	네가 이러고 있는 지금도 시간은 흘러가고있다구~																																																																							BG_room	1	
Com	0	0	Text	0			유니티	하...하하...하하하하...																																																																							BG_room	1	
Com	0	0	Text	0	C_1			세상이 나를 너무 미워한다. 특히 신 하나가.																																																																							BG_room	1	
			BG	1														CrossFade	1	BG_Black	1																																																										BG_room	1	
